class_id,car_length,car_width,car_height,rated_passenger
468392,4930,1845,1470,5
614059,4581,1770,1448,5
597927,4845,1830,1460,5
597927,4845,1830,1460,5
745137,4534,1823,1483,5
304458,4630,1775,1480,5
409854,4649,1852,1710,5
587678,4294,1772,1605,5
209945,5039,1860,1492,5
745137,4368,1823,1483,5
745137,4368,1823,1483,5
671482,4280,1785,1658,5
961362,4315,1783,1606,5
209945,5039,1860,1492,5
265980,4360,1685,1820,8-Jul
651347,4065,1695,1525,5
580470,4523,1775,1467,5
136916,4850,1825,1480,5
281301,4870,1834,1472,5
409854,4640,1825,1690,5
136916,4825,1820,1485,5
560265,4440,1700,1783,8-Jun
714152,4506,1809,1685,5
198427,4547,1734,1470,5
379876,4558,1805,1505,5
603972,5035,1855,1485,5
735971,4671,1815,1478,5
125403,5213,1847,1750,7
175962,4473,1706,1469,5
651347,3900,1695,1525,5
978089,4425,1789,1470,5
321683,4644,1778,1482,5
291086,4843,1856,1484,5
321683,4644,1778,1482,5
349023,4598,1797,1477,5
883691,4865,1820,1475,5
409854,4649,1852,1710,5
482497,4629,1880,1653,5
349023,4510,1797,1477,5
914348,3970,1682,1462,5
304458,4545,1760,1490,5
739296,4685,1785,1745,7-Jun
739296,4685,1785,1745,7-Jun
745137,4368,1823,1483,5
291086,4830,1856,1484,5
425432,4605,1765,1460,5
290854,4585,1820,1685,5
360648,4115,1700,1495,5
628041,4255,1799,1452,5
560265,4440,1700,1783,8-Jun
350259,4598,1826,1425,5
281301,4870,1834,1472,5
291086,4843,1856,1484,5
587678,4294,1772,1605,5
621073,4400,1680,1770,8-Jul
125403,5213,1847,1750,7
714152,4506,1809,1685,5
692703,4510,1852,1677,5
914348,3970,1682,1462,5
745137,4368,1823,1483,5
735971,4587,1798,1463,5
178529,3797,1510,1820,7
819061,4450,1855,1635,5
819061,4450,1855,1635,5
883691,4865,1820,1475,5
425432,4605,1765,1460,5
425432,4605,1765,1460,5
409854,4640,1825,1690,5
136916,4825,1825,1480,5
321683,4644,1778,1482,5
409854,4649,1852,1710,5
354068,4610,1760,1495,5
395234,4805,1860,1458,5
914348,3970,1682,1462,5
597927,4845,1830,1460,5
854079,4650,1750,1505,5
270690,4415,1685,1850,5
963845,4270,1780,1622,5
963845,4270,1780,1622,5
379876,4558,1805,1505,5
136916,4825,1820,1485,5
961962,4487,1706,1470,5
136916,4850,1825,1480,5
291086,4843,1856,1484,5
248352,4370,1700,1460,5
379876,4558,1805,1505,5
136916,4825,1825,1480,5
735971,4671,1815,1478,5
347384,4600,1780,1445,5
248352,4370,1700,1460,5
248352,4370,1700,1460,5
453752,4645,1811,1454,5
883691,4865,1820,1475,5
923841,4869,1854,1472,5
923841,4869,1854,1472,5
854079,4650,1750,1505,5
628041,4199,1786,1479,5
914348,3970,1682,1462,5
597927,4845,1830,1460,5
671482,4280,1785,1658,5
289386,4582,1795,1458,5
209945,5039,1860,1492,5
409854,4640,1825,1745,5
739296,4685,1785,1745,7-Jun
745137,4368,1823,1483,5
576298,4715,1720,1950,8-Jul
628041,4255,1799,1452,5
360648,4115,1700,1495,5
580470,4523,1775,1467,5
472603,4680,1815,1525,5
603972,5035,1855,1485,5
560265,4440,1700,1783,8-Jun
281301,4870,1834,1472,5
587678,4294,1772,1605,5
651347,3900,1695,1525,5
175962,4473,1706,1469,5
978089,4425,1789,1470,5
125403,5213,1847,1750,7
321683,4644,1778,1482,5
603972,5015,1874,1455,5
178529,3995,1510,1860,7
281301,4870,1834,1472,5
883691,4865,1820,1475,5
409854,4640,1825,1690,5
136916,4825,1825,1480,5
961362,4315,1783,1606,5
209945,5039,1860,1492,5
914348,3970,1682,1462,5
321683,4644,1778,1482,5
321683,4644,1778,1482,5
745137,4368,1823,1483,5
732758,4477,1798,1577,5
614059,4581,1770,1448,5
963845,4270,1780,1622,5
472603,4680,1815,1525,5
356986,4860,1854,1480,5
914348,3970,1682,1462,5
379876,4558,1805,1505,5
905745,4278,1774,1646,5
905745,4278,1774,1646,5
425432,4605,1765,1460,5
350259,4598,1826,1425,5
914348,3987,1705,1486,5
527809,5024,1854,1477,5
468392,4945,1845,1480,5
125403,5213,1847,1750,7
178529,3995,1510,1860,7
409854,4640,1825,1690,5
527809,5012,1855,1464,5
527809,5012,1855,1464,5
304458,4545,1760,1490,5
321683,4644,1778,1482,5
614059,4581,1770,1448,5
395234,4805,1860,1458,5
580634,4295,1760,1523,5
281301,4870,1834,1472,5
289386,4582,1795,1458,5
628041,4213,1786,1469,5
290854,4550,1820,1685,5
290854,4550,1820,1685,5
290854,4550,1820,1685,5
379876,4558,1805,1505,5
291086,4843,1856,1484,5
349023,4567,1786,1455,5
304458,4545,1760,1490,5
304458,4630,1775,1480,5
291086,4830,1856,1484,5
735971,4671,1815,1478,5
136916,4825,1820,1485,5
321683,4544,1760,1461,5
354068,4610,1760,1495,5
409854,4649,1852,1710,5
745137,4534,1823,1483,5
923841,4855,1854,1474,5
559132,4850,1795,1475,5
304458,4630,1775,1480,5
304458,4630,1775,1480,5
745137,4368,1823,1483,5
745137,4368,1823,1483,5
472603,4688,1815,1525,5
714152,4506,1809,1685,5
883691,4865,1820,1475,5
559132,4850,1795,1475,5
628041,4213,1786,1469,5
905745,4278,1774,1656,5
308913,4454,1765,1460,5
347384,4600,1780,1445,5
354068,4665,1700,1505,5
304458,4545,1760,1490,5
576298,4715,1720,1950,8-Jul
409854,4649,1852,1710,5
871642,4524,1838,1685,5
651347,3900,1695,1525,5
614059,4581,1770,1448,5
198427,4602,1725,1485,5
347384,4600,1780,1445,5
580470,4523,1775,1467,5
103507,4270,1780,1630,5
354068,4665,1700,1510,5
425432,4608,1743,1465,5
472603,4688,1815,1525,5
472603,4688,1815,1525,5
347384,4600,1780,1445,5
136916,4825,1820,1485,5
290854,4550,1820,1685,5
425432,4608,1743,1465,5
883691,4865,1820,1475,5
349023,4643,1797,1477,5
923841,4869,1854,1472,5
136916,4825,1825,1480,5
651347,4065,1695,1525,5
291514,4160,1810,1635,5
714152,4506,1809,1685,5
281301,4870,1834,1472,5
436105,4710,1820,1470,5
735971,4587,1798,1463,5
714860,4720,1815,1465,5
472603,4688,1815,1525,5
379876,4558,1805,1505,5
354068,4665,1700,1505,5
349023,4567,1786,1455,5
883691,4865,1820,1475,5
304458,4545,1760,1490,5
281301,4870,1834,1472,5
281301,4870,1834,1472,5
290854,4550,1820,1685,5
290854,4550,1820,1685,5
735971,4671,1815,1478,5
614059,4581,1770,1448,5
714152,4525,1809,1665,5
559132,4868,1830,1490,5
914348,3970,1682,1462,5
347384,4600,1780,1445,5
347384,4600,1780,1445,5
360648,4115,1700,1495,5
560265,4440,1700,1783,8-Jun
739296,4685,1785,1715,7-Jun
103507,4270,1780,1630,5
379876,4558,1805,1505,5
349023,4643,1797,1477,5
560265,4440,1700,1783,8-Jun
745137,4534,1823,1483,5
290854,4550,1820,1685,5
354068,4610,1760,1495,5
425432,4605,1765,1460,5
416749,4270,1772,1605,5
349023,4598,1797,1477,5
304458,4630,1775,1480,5
248352,4370,1700,1460,5
745137,4368,1823,1483,5
395234,4805,1860,1458,5
682651,4761,1826,1439,5
682651,4761,1826,1439,5
304458,4545,1760,1490,5
304458,4545,1760,1490,5
304458,4545,1760,1490,5
304458,4545,1760,1490,5
559132,4868,1830,1490,5
291086,4843,1856,1484,5
819061,4450,1855,1635,5
304458,4630,1775,1480,5
576298,4715,1720,1950,8-Jul
576298,4715,1720,1950,8-Jul
453752,4755,1811,1455,5
347384,4600,1780,1445,5
347384,4600,1780,1445,5
580470,4523,1775,1467,5
961962,4487,1706,1470,5
321683,4655,1780,1453,5
354068,4610,1760,1495,5
961962,4487,1706,1470,5
961962,4487,1706,1470,5
347384,4600,1780,1445,5
349023,4643,1797,1477,5
735971,4671,1815,1478,5
395234,4805,1860,1458,5
304458,4630,1775,1480,5
559132,4850,1795,1475,5
354068,4665,1700,1505,5
308913,4454,1765,1460,5
923841,4869,1854,1472,5
628041,4199,1786,1479,5
453752,4645,1811,1454,5
614059,4783,1810,1442,5
854079,4650,1750,1505,5
591790,4630,1775,1480,5
291514,4160,1810,1635,5
714152,4506,1809,1685,5
384924,5000,1858,1503,5
304458,4630,1775,1480,5
349023,4598,1797,1477,5
714152,4525,1809,1665,5
714152,4525,1809,1665,5
651347,3900,1695,1525,5
321683,4655,1780,1453,5
714860,4720,1815,1465,5
347384,4600,1780,1445,5
354068,4665,1700,1505,5
354068,4610,1760,1495,5
472603,4688,1815,1525,5
347384,4600,1780,1445,5
290854,4550,1820,1685,5
745137,4534,1823,1483,5
905745,4278,1774,1646,5
409854,4649,1852,1710,5
923841,4869,1854,1472,5
354068,4665,1700,1510,5
559132,4850,1795,1475,5
453752,4755,1811,1453,5
745137,4368,1823,1483,5
923841,4869,1854,1472,5
628041,4199,1786,1479,5
559132,4850,1795,1475,5
559132,4850,1795,1475,5
291514,4160,1810,1635,5
628041,4213,1786,1469,5
321683,4644,1778,1482,5
714152,4506,1809,1685,5
614059,4783,1810,1442,5
914348,3970,1682,1462,5
735971,4671,1815,1478,5
735971,4671,1815,1478,5
735971,4671,1815,1478,5
304458,4545,1760,1490,5
409854,4649,1852,1710,5
290854,4550,1820,1685,5
178529,3730,1510,1860,7
290854,4550,1820,1685,5
603972,5015,1874,1455,5
651782,5131,1852,1501,5
580470,4523,1775,1467,5
354068,4665,1700,1510,5
453752,4755,1811,1458,5
472603,4688,1815,1525,5
349023,4643,1797,1477,5
354068,4610,1760,1495,5
735971,4671,1815,1478,5
290854,4550,1820,1685,5
923841,4869,1854,1472,5
559132,4850,1795,1475,5
923841,4869,1854,1472,5
436105,4710,1820,1470,5
651347,4065,1695,1525,5
732758,4477,1798,1577,5
628041,4199,1786,1479,5
628041,4255,1799,1452,5
628041,4255,1799,1452,5
136916,4850,1825,1480,5
580470,4540,1775,1467,5
745137,4368,1823,1483,5
614059,4581,1770,1448,5
482497,4629,1880,1653,5
304458,4545,1760,1490,5
304458,4545,1760,1490,5
304458,4545,1760,1490,5
961362,4315,1783,1606,5
321683,4644,1778,1482,5
453752,4734,1811,1453,5
732758,4477,1798,1577,5
883691,4865,1820,1475,5
978089,4425,1789,1470,5
978089,4425,1789,1470,5
516750,4500,1721,1715,8-Jul
304458,4630,1775,1480,5
290854,4550,1820,1685,5
591790,4630,1775,1480,5
735971,4671,1815,1478,5
651347,3900,1695,1525,5
914348,3970,1682,1462,5
347384,4600,1780,1445,5
349023,4510,1797,1477,5
289386,4582,1795,1458,5
103507,4270,1780,1630,5
425432,4605,1765,1460,5
739296,4685,1785,1715,7-Jun
714152,4525,1809,1665,5
349023,4643,1797,1477,5
923841,4869,1854,1472,5
923841,4869,1854,1472,5
354068,4665,1700,1505,5
291086,4843,1856,1484,5
453752,4755,1811,1455,5
714152,4525,1809,1665,5
290854,4550,1820,1685,5
576298,4680,1695,1940,8-Jul
591790,4630,1775,1480,5
291086,4830,1856,1484,5
347384,4600,1780,1445,5
651782,5131,1852,1501,5
651782,5131,1852,1501,5
651782,5131,1852,1501,5
905745,4278,1774,1646,5
560265,4440,1700,1783,8-Jun
349023,4510,1797,1477,5
472603,4688,1815,1525,5
416749,4270,1772,1605,5
745137,4368,1823,1483,5
923841,4869,1854,1472,5
248352,4370,1700,1460,5
923841,4869,1854,1472,5
482497,4629,1898,1655,5
136916,4825,1825,1480,5
621073,4400,1680,1770,8-Jul
436105,4710,1820,1470,5
436105,4710,1820,1470,5
923841,4869,1854,1472,5
735971,4587,1798,1463,5
321683,4544,1760,1461,5
409854,4649,1852,1710,5
290854,4550,1820,1685,5
559132,4868,1830,1490,5
291086,4830,1856,1484,5
614059,4581,1770,1448,5
819061,4450,1855,1635,5
576298,4715,1720,1950,8-Jul
321683,4644,1778,1482,5
580470,4523,1775,1467,5
379876,4558,1805,1505,5
482497,4629,1898,1655,5
614059,4783,1810,1442,5
591790,4630,1775,1480,5
713651,4535,1755,1450,5
628041,4213,1786,1469,5
248352,4370,1700,1460,5
436105,4710,1820,1470,5
963845,4270,1780,1622,5
496459,4420,1760,1670,5
308913,4445,1765,1485,5
961362,4315,1783,1606,5
745137,4368,1823,1483,5
745137,4368,1823,1483,5
384924,5000,1858,1503,5
409854,4649,1852,1710,5
349023,4567,1786,1455,5
304458,4545,1760,1490,5
819061,4450,1855,1635,5
651347,3900,1695,1525,5
914348,3970,1682,1462,5
321683,4655,1780,1453,5
347384,4600,1780,1445,5
961962,4487,1706,1470,5
354068,4665,1700,1505,5
356986,4860,1854,1480,5
745137,4368,1823,1483,5
651347,4065,1695,1525,5
453752,4645,1811,1454,5
713651,4535,1755,1450,5
527809,5012,1855,1464,5
597927,4845,1830,1460,5
576298,5055,1695,1960,8-Jul
871642,4524,1838,1695,5
360648,4115,1700,1495,5
219195,4335,1814,1695,5
347384,4600,1780,1445,5
347384,4600,1780,1445,5
321683,4644,1778,1482,5
379876,4558,1805,1505,5
125403,5266,1878,1772,7
914348,3970,1682,1462,5
905745,4278,1774,1646,5
883691,4865,1820,1475,5
360648,4115,1700,1495,5
178529,3797,1510,1820,7
416749,4270,1772,1605,5
576298,4715,1720,1950,8-Jul
194450,4325,1795,1680,5
194450,4475,1850,1655,5
468392,4930,1845,1470,5
281301,4870,1834,1472,5
308913,4454,1765,1460,5
682651,4761,1826,1439,5
628041,4199,1786,1479,5
281792,4319,1785,1441,5
453752,4734,1811,1455,5
308913,4454,1765,1460,5
308913,4454,1765,1460,5
209945,5055,1860,1491,5
409854,4649,1852,1710,5
291086,4830,1856,1484,5
603972,5015,1874,1455,5
914348,3970,1682,1462,5
136916,4825,1820,1485,5
125403,5266,1878,1772,7
354068,4665,1700,1505,5
961362,4315,1783,1606,5
714152,4506,1809,1685,5
580634,4295,1760,1523,5
496459,4420,1760,1670,5
425432,4605,1765,1460,5
425432,4605,1765,1460,5
436105,4710,1820,1470,5
321683,4655,1780,1453,5
914348,3975,1682,1487,5
914348,3970,1682,1462,5
854079,4650,1750,1505,5
961962,4487,1706,1470,5
628041,4255,1799,1452,5
883691,4865,1820,1475,5
321683,4644,1778,1482,5
124140,4650,1850,1695,5
871642,4524,1838,1695,5
651347,3900,1695,1525,5
651347,3900,1695,1525,5
714860,4720,1815,1465,5
103507,4270,1780,1630,5
209945,5039,1860,1492,5
290854,4550,1820,1685,5
379876,4558,1805,1505,5
741152,4667,1839,1663,5
713651,4535,1755,1450,5
914348,3970,1682,1462,5
347384,4600,1780,1445,5
281301,4870,1834,1472,5
136916,4825,1825,1480,5
290854,4585,1820,1685,5
468392,4960,1860,1480,5
745137,4368,1823,1483,5
308913,4454,1765,1460,5
735971,4587,1798,1463,5
961362,4315,1783,1606,5
409854,4640,1825,1690,5
281301,4870,1834,1472,5
735971,4671,1815,1478,5
281301,4870,1834,1472,5
175962,4473,1706,1469,5
453752,4645,1811,1454,5
409854,4649,1852,1710,5
425432,4608,1743,1465,5
714860,4720,1815,1465,5
354068,4610,1760,1495,5
603972,5015,1874,1455,5
713651,4535,1755,1450,5
713651,4535,1755,1450,5
713651,4535,1755,1450,5
248352,4120,1700,1460,5
136916,4825,1820,1485,5
883691,4865,1820,1475,5
453752,4645,1811,1454,5
628041,4255,1799,1452,5
786351,4570,1775,1445,5
714860,4720,1815,1465,5
178529,3797,1510,1820,7
603972,5015,1874,1455,5
347384,4600,1780,1445,5
651347,4065,1695,1525,5
576298,4645,1695,1940,8-Jul
290854,4585,1820,1685,5
125403,5256,1878,1772,7
745137,4368,1823,1483,5
745137,4368,1823,1483,5
739296,4685,1785,1715,7-Jun
713651,4535,1755,1450,5
786351,4570,1775,1445,5
468392,4960,1860,1480,5
714860,4720,1815,1465,5
735971,4587,1798,1463,5
621073,4400,1680,1770,8-Jul
576298,4645,1695,1940,8-Jul
628041,4199,1786,1479,5
628041,4199,1786,1479,5
209945,5039,1860,1492,5
735971,4671,1815,1478,5
409854,4649,1852,1710,5
409854,4649,1852,1710,5
741152,4667,1839,1663,5
270690,4415,1685,1850,5
978089,4631,1789,1470,5
580470,4523,1775,1467,5
409854,4649,1852,1710,5
175962,4473,1706,1469,5
496459,4420,1760,1670,5
125403,5266,1878,1772,7
209945,5039,1860,1492,5
713651,4535,1755,1450,5
270690,4415,1685,1850,5
178529,4100,1510,1830,7
194450,4325,1795,1680,5
409854,4640,1825,1690,5
409854,4640,1825,1690,5
356986,4860,1854,1480,5
576298,4645,1695,1940,8-Jul
175962,4473,1706,1469,5
468392,4930,1845,1470,5
290854,4530,1820,1680,5
436105,4710,1820,1470,5
347384,4600,1780,1445,5
628041,4255,1799,1452,5
628041,4255,1799,1452,5
281301,4870,1834,1472,5
914348,3970,1682,1462,5
206765,4718,1802,1466,5
682651,4763,1826,1426,5
923841,4869,1854,1472,5
482497,4629,1898,1655,5
482497,4629,1898,1655,5
291514,4160,1810,1635,5
291514,4160,1810,1635,5
854079,4650,1750,1505,5
914348,4176,1650,1465,5
356986,4860,1854,1480,5
125403,5256,1878,1772,7
125403,5256,1878,1772,7
219195,4335,1814,1695,5
281792,4319,1785,1441,5
308913,4454,1765,1460,5
914348,3970,1682,1462,5
347384,4600,1780,1445,5
125403,5266,1878,1772,7
384924,5000,1858,1497,5
905745,4278,1774,1646,5
472603,4688,1815,1525,5
786351,4570,1775,1445,5
961362,4315,1783,1606,5
425432,4605,1765,1460,5
961962,4487,1706,1470,5
496459,4420,1760,1670,5
559132,4850,1795,1475,5
281301,4870,1834,1472,5
628041,4199,1786,1479,5
963845,4270,1780,1622,5
395234,4805,1860,1458,5
819061,4450,1855,1635,5
248352,4120,1700,1460,5
248352,4120,1700,1460,5
425432,4605,1765,1460,5
291086,4830,1856,1484,5
347384,4600,1780,1445,5
628041,4255,1799,1452,5
290854,4585,1820,1685,5
194450,4325,1795,1680,5
621073,4400,1680,1770,8-Jul
416749,4270,1772,1605,5
194450,4325,1795,1680,5
194450,4325,1795,1680,5
905745,4278,1774,1646,5
468392,4930,1845,1470,5
248352,4370,1700,1460,5
468392,4930,1845,1470,5
281301,4870,1834,1472,5
281301,4870,1834,1472,5
281301,4870,1834,1472,5
576298,5055,1695,1960,8-Jul
265980,4360,1685,1820,8-Jul
281792,4462,1796,1421,5
682651,4761,1826,1439,5
384924,5005,1858,1511,5
905745,4278,1774,1646,5
682651,4761,1826,1439,5
905745,4278,1774,1656,5
651347,3900,1695,1525,5
871642,4524,1838,1695,5
103507,4270,1780,1630,5
651782,5131,1852,1501,5
347384,4600,1780,1445,5
651782,5131,1852,1501,5
621073,4400,1680,1770,8-Jul
248352,4370,1700,1460,5
290854,4550,1820,1685,5
628041,4255,1799,1452,5
914348,3970,1682,1462,5
914348,3970,1682,1462,5
914348,3970,1682,1462,5
347384,4600,1780,1445,5
347384,4600,1780,1445,5
905745,4278,1774,1646,5
714152,4506,1809,1685,5
961362,4315,1783,1606,5
621073,4400,1680,1770,8-Jul
682651,4761,1826,1439,5
682651,4761,1826,1439,5
786351,4570,1775,1445,5
735971,4587,1798,1463,5
714860,4720,1815,1465,5
425432,4605,1765,1460,5
347384,4600,1780,1445,5
281301,4870,1834,1472,5
732758,4484,1798,1577,5
628041,4199,1786,1479,5
175962,4473,1706,1469,5
219195,4335,1814,1695,5
628041,4275,1799,1446,5
628041,4255,1799,1452,5
125403,5256,1878,1772,7
714860,4720,1815,1465,5
871642,4524,1838,1695,5
871642,4524,1838,1695,5
395234,4805,1860,1458,5
401052,4431,1804,1532,5
651347,3900,1695,1525,5
819061,4450,1855,1635,5
745137,4368,1823,1483,5
354068,4610,1760,1495,5
347384,4600,1780,1445,5
628041,4255,1799,1452,5
290854,4550,1820,1685,5
713651,4535,1755,1450,5
713651,4535,1755,1450,5
281301,4870,1834,1472,5
290854,4585,1820,1685,5
194450,4325,1795,1680,5
714860,4720,1815,1465,5
786351,4570,1775,1445,5
735971,4671,1815,1478,5
735971,4671,1815,1478,5
175962,4473,1706,1469,5
347384,4600,1780,1445,5
379876,4558,1805,1505,5
603972,5015,1874,1455,5
735971,4671,1815,1478,5
221795,4385,1831,1589,5
628041,4255,1799,1452,5
559132,5003,1830,1490,5
425432,4605,1765,1460,5
714152,4506,1809,1685,5
527809,5026,1854,1467,5
739296,4685,1785,1715,7-Jun
347384,4600,1780,1445,5
347384,4600,1780,1445,5
384924,5005,1858,1500,5
597927,4845,1830,1460,5
714152,4525,1809,1665,5
395234,4805,1860,1458,5
349023,4598,1797,1477,5
819061,4450,1855,1635,5
308913,4454,1765,1460,5
905745,4278,1774,1646,5
291514,4160,1810,1635,5
291514,4160,1810,1635,5
178529,3885,1600,1860,7
425432,4605,1765,1460,5
265980,4360,1685,1820,8-Jul
281792,4462,1796,1421,5
482497,4629,1898,1655,5
580470,4523,1775,1467,5
961362,4315,1783,1606,5
576298,4645,1695,1940,8-Jul
472603,4688,1815,1525,5
603972,5015,1874,1455,5
603972,5015,1874,1455,5
175962,4473,1706,1469,5
714152,4525,1809,1665,5
347384,4600,1780,1445,5
290854,4530,1820,1680,5
597927,4845,1830,1460,5
304458,4630,1775,1480,5
221795,4385,1831,1589,5
819061,4450,1855,1635,5
354068,4665,1700,1505,5
628041,4255,1799,1452,5
961962,4487,1706,1470,5
265980,4360,1685,1820,8-Jul
914348,3987,1705,1486,5
136916,4825,1825,1480,5
621073,4400,1680,1770,8-Jul
209945,5055,1860,1491,5
384924,5000,1858,1497,5
597927,4845,1830,1460,5
961362,4315,1783,1606,5
379876,4558,1805,1505,5
321683,4644,1778,1482,5
468392,4930,1845,1470,5
924154,4587,1825,1490,5
281792,4462,1796,1421,5
914348,3975,1682,1487,5
409854,4649,1852,1710,5
308913,4454,1765,1460,5
628041,4255,1799,1452,5
621073,4400,1680,1770,8-Jul
576298,4645,1695,1940,8-Jul
384924,5000,1858,1493,5
349023,4567,1786,1456,5
354068,4665,1700,1510,5
978089,4631,1789,1470,5
978089,4631,1789,1470,5
745137,4534,1823,1483,5
194450,4325,1795,1680,5
745137,4534,1823,1483,5
379876,4558,1805,1505,5
379876,4558,1805,1505,5
354068,4610,1760,1495,5
614059,4783,1810,1442,5
614059,4783,1810,1442,5
248352,4120,1700,1460,5
209945,5039,1860,1492,5
384924,5000,1858,1497,5
304458,4630,1775,1480,5
714152,4525,1809,1665,5
735971,4671,1815,1478,5
290854,4550,1820,1685,5
961362,4315,1783,1606,5
597927,4845,1830,1460,5
425432,4605,1765,1460,5
265980,4360,1685,1820,8-Jul
628041,4255,1799,1452,5
682651,4761,1826,1439,5
472603,4688,1815,1525,5
409854,4640,1825,1690,5
682651,4763,1826,1426,5
621073,4400,1680,1770,8-Jul
621073,4400,1680,1770,8-Jul
347384,4600,1780,1445,5
291086,4830,1856,1484,5
209945,5055,1860,1491,5
871642,4524,1838,1685,5
347384,4600,1780,1445,5
651347,4065,1695,1525,5
961962,4487,1706,1470,5
194450,4325,1795,1680,5
819061,4450,1855,1635,5
819061,4450,1855,1635,5
354068,4610,1760,1495,5
786351,4570,1775,1445,5
347384,4600,1780,1445,5
379876,4558,1805,1505,5
453752,4645,1811,1454,5
786351,4570,1775,1445,5
349023,4598,1797,1477,5
198427,4602,1725,1485,5
580634,4295,1760,1523,5
510309,4661,1898,1664,5
349023,4598,1797,1477,5
682651,4761,1826,1439,5
597927,4845,1830,1460,5
136916,4825,1825,1480,5
739296,4685,1785,1715,7-Jun
597927,4845,1830,1460,5
597927,4845,1830,1460,5
265980,4360,1685,1820,8-Jul
384924,5005,1858,1511,5
914348,4176,1650,1465,5
425432,4605,1765,1460,5
496459,4420,1760,1670,5
453752,4734,1811,1455,5
175962,4473,1706,1469,5
291086,4834,1856,1494,5
649213,4730,1824,1421,5
603972,5015,1874,1455,5
883691,4865,1820,1475,5
603972,5015,1874,1455,5
961962,4415,1674,1415,5
349023,4567,1786,1456,5
354068,4610,1760,1495,5
354068,4610,1760,1495,5
354068,4610,1760,1495,5
354068,4665,1700,1510,5
221795,4385,1831,1589,5
527809,5026,1854,1467,5
527809,5026,1854,1467,5
290854,4550,1820,1685,5
248352,4120,1700,1460,5
347384,4600,1780,1445,5
786351,4570,1775,1445,5
349023,4567,1786,1458,5
786351,4570,1775,1445,5
914348,3987,1705,1486,5
354068,4610,1760,1495,5
472603,4688,1815,1525,5
409854,4640,1825,1690,5
649213,4730,1824,1421,5
603972,5015,1874,1455,5
883691,4865,1820,1475,5
304458,4630,1775,1480,5
291514,4160,1810,1635,5
735971,4671,1815,1478,5
136916,4825,1820,1485,5
621073,4400,1680,1770,8-Jul
194450,4325,1795,1680,5
349023,4598,1797,1477,5
961962,4487,1706,1470,5
468392,4945,1845,1480,5
209945,5055,1860,1491,5
786351,4570,1775,1445,5
384924,5000,1858,1497,5
384924,5000,1858,1497,5
580470,4523,1775,1467,5
732758,4469,1798,1583,5
732758,4469,1798,1583,5
